row_id,title,authors,journal,year,doi,url,url_type,coder,date_coded,notes
287,The moderating role of reward/punishment sensitivity in the relationship between intelligence and prosocial behavior in children,Yu M; Xu H; Long Y; Zhang Y; Jia L; Qu D; & Chen R,Current Psychology,2024,10.1007/s12144-024-06703-0,https://doi.org/10.1007/s12144-024-06703-0,DOI,AI,2026-03-24,
288,Association Between Extreme Heat and Externalizing Symptoms in Pre- and Early Adolescence: Findings From the ABCD Study,Briker S; Tran KT; Visoki E; Gordon JH; Hoffman KW; & Barzilay R,JAACAP Open,2024,10.1016/j.jaacop.2024.09.009,https://doi.org/10.1016/j.jaacop.2024.09.009,DOI,AI,2026-03-24,
289,Puberty interacts with sleep and brain network organization to predict mental health.,Mitchell ME; Nugiel T,Frontiers in human neuroscience,2024,10.3389/fnhum.2024.1379945,https://doi.org/10.3389/fnhum.2024.1379945,DOI,AI,2026-03-24,
290,Unsupervised machine learning for identifying attention-deficit/hyperactivity disorder subtypes based on cognitive function and their implications for brain structure.,Yamashita M; Shou Q; Mizuno Y,Psychological medicine,2024,10.1017/S0033291724002368,https://doi.org/10.1017/S0033291724002368,DOI,AI,2026-03-24,
291,Childhood Prevalence and Latent Classes of Behavioral Issues in the Adolescent Brain Cognitive Development-Social Development Dataset,Wojciechowski T; Ahonen L; & McCoy,Crime & Delinquency,2024, https://doi.org/10.1177/00111287241285582,https://doi.org/ https://doi.org/10.1177/00111287241285582,DOI,AI,2026-03-24,
292,Autism is associated with in vivo changes in gray matter neurite architecture.,Christensen ZP; Freedman EG; Foxe JJ,Autism research : official journal of the International Society for Autism Research,2024,10.1002/aur.3239,https://doi.org/10.1002/aur.3239,DOI,AI,2026-03-24,
293,Pubertal timing mediates the association between threat adversity and psychopathology.,Shaul M; Whittle S; Silk TJ; Vijayakumar N,Psychological medicine,2024,10.1017/S003329172400179X,https://doi.org/10.1017/S003329172400179X,DOI,AI,2026-03-24,
294,Effect of comorbid psychologic and somatic symptom trajectories on early onset substance use among U.S. youth in the ABCD study.,Voepel-Lewis T; Stoddard SA; Ploutz-Snyder RJ; Chen B; Boyd CJ,Addictive behaviors,2024,10.1016/j.addbeh.2024.108181,https://doi.org/10.1016/j.addbeh.2024.108181,DOI,AI,2026-03-24,
295,Brain structures with stronger genetic associations are not less associated with family- and state-level economic contexts.,Williams CM; Weissman DG; Mallard TT; McLaughlin KA; Harden KP,Developmental cognitive neuroscience,2024,10.1016/j.dcn.2024.101455,https://doi.org/10.1016/j.dcn.2024.101455,DOI,AI,2026-03-24,
296,Negative and positive urgency as pathways in the intergenerational transmission of suicide risk in childhood.,Ortin-Peralta A; Schiffman A; Malik J; Polanco-Roman L; Hennefield L; Luking K,Frontiers in psychiatry,2024,10.3389/fpsyt.2024.1417991,https://doi.org/10.3389/fpsyt.2024.1417991,DOI,AI,2026-03-24,
297,The developmental and dynamic relationship between psychopathology and psychotic-like experiences trajectories in children and adolescents.,Jia L; Wei Z; Liu B; Yu M; Zhang X; He X; Xi Y; Chen R; Zhang X,Journal of affective disorders,2024,10.1016/j.jad.2024.09.100,https://doi.org/10.1016/j.jad.2024.09.100,DOI,AI,2026-03-24,
298,Prevalence and sociodemographic associations with weight discrimination in early adolescents.,Nagata JM; Helmer CK; Wong JH; Domingue SK; Shim JE; Al-Shoaibi AAA,Preventive medicine reports,2024,10.1016/j.pmedr.2024.102892,https://doi.org/10.1016/j.pmedr.2024.102892,DOI,AI,2026-03-24,
299,Socioeconomic resources in youth are linked to divergent patterns of network integration/segregation across the brain's transmodal axis.,Michael C; Taxali A; Angstadt M; Kardan O; Weigard A; Molloy MF; McCurry KL; Hyde LW; Heitzeg MM; Sripada C,PNAS nexus,2024,10.1093/pnasnexus/pgae412,https://doi.org/10.1093/pnasnexus/pgae412,DOI,AI,2026-03-24,
300,The impact of breastfeeding on facial appearance in adolescent children.,Goovaerts S; El Sergani AM; Lee MK; Shaffer JR; Claes P; Weinberg SM,PloS one,2024,10.1371/journal.pone.0310538,https://doi.org/10.1371/journal.pone.0310538,DOI,AI,2026-03-24,
301,Delay discounting and nucleus accumbens functional connectivity are related to weight status in adolescents from the ABCD study.,Overholtzer LN; Ahmadi H; Bottenhorn K; Hsu E; Herting MM,Pediatric obesity,2024,10.1111/ijpo.13173,https://doi.org/10.1111/ijpo.13173,DOI,AI,2026-03-24,
302,Integrating Diet and Health Care in Child Health Research-Reply.,Li ZA; Ray MK; Hershey T,JAMA pediatrics,2024,10.1001/jamapediatrics.2024.3578,https://doi.org/10.1001/jamapediatrics.2024.3578,DOI,AI,2026-03-24,
303,Impact of Pre-Adolescent Substance Familiarity on Subsequent Use: Longitudinal Analysis of Risk by Latent Classes in the Adolescent Brain Cognitive Development Sample.,Moore A; Lewis B; Farrior H; Hinckley J; Nixon SJ; Bhatia D,Substance use & misuse,2024,10.1080/10826084.2024.2403109,https://doi.org/10.1080/10826084.2024.2403109,DOI,AI,2026-03-24,
304,From individual motivation to substance use initiation: A longitudinal cohort study assessing the associations between reward sensitivity and subsequent risk of substance use initiation among US adolescents.,Shao IY; Al-Shoaibi AAA; Ganson KT; Testa A; Kiss O; He J; Baker FC; Nagata JM,Addictive behaviors,2024,10.1016/j.addbeh.2024.108162,https://doi.org/10.1016/j.addbeh.2024.108162,DOI,AI,2026-03-24,
305,Association of birth weight with neuropsychological functioning in early adolescence: A retrospective cohort study.,Zhou Q; Zhao X; Chen J; Yang A; Zhao XM; Li X,Psychiatry research,2024,10.1016/j.psychres.2024.116183,https://doi.org/10.1016/j.psychres.2024.116183,DOI,AI,2026-03-24,
306,Gender Identity Disparities in Early Adolescent Sleep: Findings from the Adolescent Brain Cognitive Development Study.,Ricklefs C; Balasubramanian P; Ganson KT; Testa A; Kiss O; Baker FC; Nagata JM,LGBT health,2024,10.1089/lgbt.2023.0431,https://doi.org/10.1089/lgbt.2023.0431,DOI,AI,2026-03-24,
307,Optimization of self- or parent-reported psychiatric phenotypes in longitudinal studies.,Ivankovic F; Johnson S; Shen J; Scharf JM; Mathews CA,"Journal of child psychology and psychiatry, and allied disciplines",2024,10.1111/jcpp.14054,https://doi.org/10.1111/jcpp.14054,DOI,AI,2026-03-24,
308,Neurodevelopmental imprints of sociomarkers in adolescent brain connectomes.,Kang E; Yun B; Cha J; Suk HI; Shin EK,Scientific reports,2024,10.1038/s41598-024-71309-2,https://doi.org/10.1038/s41598-024-71309-2,DOI,AI,2026-03-24,
309,Efficient federated learning for distributed neuroimaging data.,Thapaliya B; Ohib R; Geenjaar E; Liu J; Calhoun V; Plis SM,Frontiers in neuroinformatics,2024,10.3389/fninf.2024.1430987,https://doi.org/10.3389/fninf.2024.1430987,DOI,AI,2026-03-24,
310,The impact of sleep problems during late childhood on internalizing problems in early-mid adolescence.,Santos JPL; Versace A; Ladouceur CD; Soehner AM,Behavioral sleep medicine,2024,10.1080/15402002.2024.2401471,https://doi.org/10.1080/15402002.2024.2401471,DOI,AI,2026-03-24,
311,Happy children! A network of psychological and environmental factors associated with the development of positive affect in 9-13 children.,Feraco T; Cona G,PloS one,2024,10.1371/journal.pone.0307560,https://doi.org/10.1371/journal.pone.0307560,DOI,AI,2026-03-24,
312,Neurodevelopmental Subtypes of Functional Brain Organization in the ABCD Study Using a Rigorous Analytic Framework.,DeRosa J; Friedman NP; Calhoun V; Banich MT,NeuroImage,2024,10.1016/j.neuroimage.2024.120827,https://doi.org/10.1016/j.neuroimage.2024.120827,DOI,AI,2026-03-24,
313,Cognitive processing speed and accuracy are intrinsically different in genetic architecture and brain phenotypes.,Li M; Dang X; Chen Y; Chen Z; Xu X; Zhao Z; Wu D,Nature communications,2024,10.1038/s41467-024-52222-8,https://doi.org/10.1038/s41467-024-52222-8,DOI,AI,2026-03-24,
314,Are factors that predict conversion to psychosis associated with initial transition to a high risk state? An adolescent brain cognitive development study analysis.,Smucny J; Wood A; Davidson IN; Carter CS,Schizophrenia research,2024,10.1016/j.schres.2024.08.022,https://doi.org/10.1016/j.schres.2024.08.022,DOI,AI,2026-03-24,
315,A multi-level examination of impulsivity and links to suicide ideation among Native American youth.,Wiglesworth A; White E; Bendezu JJ; Roediger DJ; Weiss H; Luciana M; Fiecas MB; Cullen KR; Klimes-Dougan B,Journal of affective disorders,2024,10.1016/j.jad.2024.08.225,https://doi.org/10.1016/j.jad.2024.08.225,DOI,AI,2026-03-24,
316,Neural response to monetary incentives in acquired adolescent depression after mild traumatic brain injury: Stage 2 Registered Report.,Hogeveen J; Campbell EM; Mullins TS; Robertson-Benta CR; Quinn DK; Mayer AR; Cavanagh JF,Brain communications,2024,10.1093/braincomms/fcae250,https://doi.org/10.1093/braincomms/fcae250,DOI,AI,2026-03-24,
317,"Screen time, problematic screen use, and eating disorder symptoms among early adolescents: findings from the Adolescent Brain Cognitive Development (ABCD) Study.",Chu J; Ganson KT; Testa A; Al-Shoaibi AAA; Jackson DB; Rodgers RF; He J; Baker FC; Nagata JM,Eating and weight disorders : EWD,2024,10.1007/s40519-024-01685-1,https://doi.org/10.1007/s40519-024-01685-1,DOI,AI,2026-03-24,
318,Frontostriatal salience network expansion in individuals in depression.,Lynch CJ; Elbau IG; Ng T; Ayaz A; Zhu S; Wolk D; Manfredi N; Johnson M; Chang M; Chou J; Summerville I; Ho C; Lueckel M; Bukhari H; Buchanan D; Victoria LW; Solomonov N; Goldwaser E; Moia S; Caballero-Gaudes C; Downar J; Vila-Rodriguez F; Daskalakis ZJ; Blumberger DM; Kay K; Aloysi A; Gordon EM; Bhati MT; Williams N; Power JD; Zebley B; Grosenick L; Gunning FM; Liston C,Nature,2024,10.1038/s41586-024-07805-2,https://doi.org/10.1038/s41586-024-07805-2,DOI,AI,2026-03-24,
319,Depressive symptoms during the transition to adolescence: Left hippocampal volume as a marker of social context sensitivity.,Martinez M; Cai T; Yang B; Zhou Z; Shankman SA; Mittal VA; Haase CM; Qu Y,Proceedings of the National Academy of Sciences of the United States of America,2024,10.1073/pnas.2321965121,https://doi.org/10.1073/pnas.2321965121,DOI,AI,2026-03-24,
320,Assessing a prediction model for depression risk using an early adolescent sample with self-reported depression,Xu EY; MacSweeney N; Thng G; Barbu MC; Shen X; Kwong ASF; Romaniuk L; McIntosh A; Lawrie SM; & Whalley HC,JCPP Advances,2024,10.1002/jcv2.12276,https://doi.org/10.1002/jcv2.12276,DOI,AI,2026-03-24,
321,Neural and Behavioral Correlates of Binge Eating in 9- to 10-Year-Old Children.,Smith KE; Hsu E; Mason TB; Luo S,Journal of the American Academy of Child and Adolescent Psychiatry,2024,10.1016/j.jaac.2024.07.925,https://doi.org/10.1016/j.jaac.2024.07.925,DOI,AI,2026-03-24,
322,Sleep Disturbance and Subsequent Suicidal Behaviors in Preadolescence.,Gowin JL; Stoddard J; Doykos TK; Sammel MD; Bernert RA,JAMA network open,2024,10.1001/jamanetworkopen.2024.33734,https://doi.org/10.1001/jamanetworkopen.2024.33734,DOI,AI,2026-03-24,
323,"Breastfeeding has long-term impacts on the brain and body, but where do we go from here? (Commentary on 'Breastfeeding duration and brain-body development in 9-10-year-olds: modulating effect of socioeconomic levels').",Howell BR,Pediatric research,2024,10.1038/s41390-024-03533-5,https://doi.org/10.1038/s41390-024-03533-5,DOI,AI,2026-03-24,
324,Longitudinal associations between youth prosocial behavior and dimensions of psychopathology,Reimann GE; Lahey BB; Jeong HJ; Durham EL; Archer C; Cardenas-Iniguez C; Berman MG; Moore TM; Applegate B; Kaczkurkin AN,JCPP Advances,2024,10.1002/jcv2.12282,https://doi.org/10.1002/jcv2.12282,DOI,AI,2026-03-24,
325,Replicability and generalizability in population psychiatric neuroimaging.,Marek S; Laumann TO,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,2024,10.1038/s41386-024-01960-w,https://doi.org/10.1038/s41386-024-01960-w,DOI,AI,2026-03-24,
326,Predicting adolescent psychopathology from early life factors: A machine learning tutorial.,Siddique F; Lee BK,Global epidemiology,2024,10.1016/j.gloepi.2024.100161,https://doi.org/10.1016/j.gloepi.2024.100161,DOI,AI,2026-03-24,
327,"Psychiatric Symptoms, Cognition, and Symptom Severity in Children.",Pines A; Tozzi L; Bertrand C; Keller AS; Zhang X; Whitfield-Gabrieli S; Hastie T; Larsen B; Leikauf J; Williams LM,JAMA psychiatry,2024,10.1001/jamapsychiatry.2024.2399,https://doi.org/10.1001/jamapsychiatry.2024.2399,DOI,AI,2026-03-24,
328,"Anxiety and Depression Symptoms, Adverse Childhood Experiences, and Persistent/Recurrent Pain Across Early Adolescence.",Senger-Carpenter T; Zhang A; Ordway M; Stoddard SA; Voepel-Lewis T,Academic pediatrics,2024,10.1016/j.acap.2024.08.013,https://doi.org/10.1016/j.acap.2024.08.013,DOI,AI,2026-03-24,
329,Ventral attention network connectivity is linked to cortical maturation and cognitive ability in childhood.,Dong HM; Zhang XH; Labache L; Zhang S; Ooi LQR; Yeo BTT; Margulies DS; Holmes AJ; Zuo XN,Nature neuroscience,2024,10.1038/s41593-024-01736-x,https://doi.org/10.1038/s41593-024-01736-x,DOI,AI,2026-03-24,
330,Empirical examination of working memory performance and its neural correlates in relation to delay discounting in two large samples.,Elsayed M; Owens MM; Balodis I; MacKillop J,Behavioural brain research,2024,10.1016/j.bbr.2024.115217,https://doi.org/10.1016/j.bbr.2024.115217,DOI,AI,2026-03-24,
331,"Associations Between Genetic Risk, Physical Activities, and Distressing Psychotic-like Experiences.",Ku BS; Yuan Q; Arias-Magnasco A; Lin BD; Walker EF; Druss BG; Ren J; van Os J; Guloksuz S,Schizophrenia bulletin,2024,10.1093/schbul/sbae141,https://doi.org/10.1093/schbul/sbae141,DOI,AI,2026-03-24,
332,Interactive roles of preterm-birth and socioeconomic status in cortical thickness of language-related brain structures: Findings from the Adolescent Brain Cognitive Development (ABCD) study.,Nolte C; Michalska KJ; Nelson PM; Demir-Lira ӦE,Cortex; a journal devoted to the study of the nervous system and behavior,2024,10.1016/j.cortex.2024.05.024,https://doi.org/10.1016/j.cortex.2024.05.024,DOI,AI,2026-03-24,
333,Characterizing Long COVID in Children and Adolescents.,Gross RS; Thaweethai T; Kleinman LC; Snowden JN; Rosenzweig EB; Milner JD; Tantisira KG; Rhee KE; Jernigan TL; Kinser PA; Salisbury AL; Warburton D; Mohandas S; Wood JC; Newburger JW; Truong DT; Flaherman VJ; Metz TD; Karlson EW; Chibnik LB; Pant DB; Krishnamoorthy A; Gallagher R; Lamendola-Essel MF; Hasson DC; Katz SD; Yin S; Dreyer BP; Carmilani M; Coombs K; Fitzgerald ML; Güthe N; Hornig M; Letts RJ; Peddie AK; Taylor BD; Foulkes AS; Stockwell MS; Balaraman V; Bogie A; Bukulmez H; Dozor AJ; Eckrich D; Elliott AJ; Evans DN; Farkas JS; Faustino EVS; Fischer L; Gaur S; Harahsheh AS; Hasan UN; Hsia DS; Huerta-Montañez G; Hummel KD; Kadish MP; Kaelber DC; Krishnan S; Kosut JS; Larrabee J; Lim PPC; Michelow IC; Oliveira CR; Raissy H; Rosario-Pabon Z; Ross JL; Sato AI; Stevenson MD; Talavera-Barber MM; Teufel RJ; Weakley KE; Zimmerman E; Bind MC; Chan J; Guan Z; Morse RE; Reeder HT; Akshoomoff N; Aschner JL; Bhattacharjee R; Cottrell LA; Cowan K; D'Sa VA; Fiks AG; Gennaro ML; Irby K; Khare M; Guttierrez JL; McCulloh RJ; Narang S; Ness-Cochinwala M; Nolan S; Palumbo P; Ryu J; Salazar JC; Selvarangan R; Stein CR; Werzberger A; Zempsky WT; Aupperle R; Baker FC; Banich MT; Barch DM; Baskin-Sommers A; Bjork JM; Bookheimer SY; Brown SA; Casey BJ; Chang L; Clark DB; Dale AM; Dapretto M; Ernst TM; Fair DA; Feldstein Ewing SW; Foxe JJ; Freedman EG; Friedman NP; Garavan H; Gee DG; Gonzalez R; Gray KM; Heitzeg MM; Herting MM; Jacobus J; Laird AR; Larson CL; Lisdahl KM; Luciana M; Luna B; Madden PAF; McGlade EC; Müller-Oehring EM; Nagel BJ; Neale MC; Paulus MP; Potter AS; Renshaw PF; Sowell ER; Squeglia LM; Tapert S; Uddin LQ; Wilson S; Yurgelun-Todd DA,JAMA,2024,10.1001/jama.2024.12747,https://doi.org/10.1001/jama.2024.12747,DOI,AI,2026-03-24,
334,Factors Affecting Health Care Utilization Associations Among Young Adolescents With Persistent or Recurrent Pain.,Ahn RE; Senger-Carpenter T; Voepel-Lewis T,Western journal of nursing research,2024,10.1177/01939459241273361,https://doi.org/10.1177/01939459241273361,DOI,AI,2026-03-24,
335,Amygdala connectivity is associated with withdrawn/depressed behavior in a large sample of children from the Adolescent Brain Cognitive Development (ABCD) Study®.,Thomas E; Juliano A; Owens M; Cupertino RB; Mackey S; Hermosillo R; Miranda-Dominguez O; Conan G; Ahmed M; Fair DA; Graham AM; Goode NJ; Kandjoze UP; Potter A; Garavan H; Albaugh MD,Psychiatry research. Neuroimaging,2024,10.1016/j.pscychresns.2024.111877,https://doi.org/10.1016/j.pscychresns.2024.111877,DOI,AI,2026-03-24,
336,Concurrent and longitudinal neurostructural correlates of irritability in children.,Archer C; Jeong HJ; Reimann GE; Durham EL; Moore TM; Wang S; Ashar DA; Kaczkurkin AN,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,2024,10.1038/s41386-024-01966-4,https://doi.org/10.1038/s41386-024-01966-4,DOI,AI,2026-03-24,
337,Correction: Associations Between Adolescent Pain and Psychopathology in the Adolescent Brain Cognitive Development (ABCD) Study.,Rader L; M Freis S; P Friedman N,Behavior genetics,2024,10.1007/s10519-024-10191-0,https://doi.org/10.1007/s10519-024-10191-0,DOI,AI,2026-03-24,
338,Neural Mechanisms of Inhibitory Control in Preadolescent Irritability: Insights from the ABCD Study.,Parker AJ; Walker JC; Jordan LS; Takarae Y; Wiggins JL; Dougherty LR,Biological psychology,2024,10.1016/j.biopsycho.2024.108856,https://doi.org/10.1016/j.biopsycho.2024.108856,DOI,AI,2026-03-24,
